,mesa,CONSENSO FEDERAL,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,FRENTE DE TODOS,FRENTE NOS,JUNTOS POR EL CAMBIO,localidad,pmale,pfemale,18-25,25-35,35-45,45-55,55-65,65-75,>75,18-25_m,25-35_m,35-45_m,45-55_m,55-65_m,65-75_m,>75_m,18-25_f,25-35_f,35-45_f,45-55_f,55-65_f,65-75_f,>75_f
357,358,-0.03648352125244448,-0.022373992031180918,-0.10116982698060961,0.006468901805596617,0.17083867887937465,PRESIDENTE DERQUI,50.0,50.0,23.495702005730664,22.34957020057307,19.77077363896848,14.899713467048711,8.022922636103152,7.736389684813753,3.7249283667621778,27.58620689655172,20.114942528735632,18.96551724137931,12.06896551724138,9.195402298850574,8.620689655172415,3.4482758620689653,19.428571428571427,24.57142857142857,20.57142857142857,17.714285714285708,6.857142857142858,6.857142857142858,4.0
358,359,-0.0491396996471264,-0.008895697130508522,-0.15253166288262165,-0.01561944360861121,0.23227015345898186,PRESIDENTE DERQUI,49.714285714285715,50.28571428571429,21.83908045977012,25.86206896551724,18.678160919540232,16.379310344827587,9.482758620689657,4.022988505747127,3.7356321839080464,23.295454545454547,26.13636363636364,19.88636363636364,15.340909090909092,7.954545454545454,3.4090909090909087,3.977272727272727,20.348837209302324,25.58139534883721,17.441860465116278,17.441860465116278,11.046511627906975,4.651162790697675,3.4883720930232562
359,360,-0.029108184095657973,0.009019899572252188,-0.11301950573794717,-0.011071119911606074,0.16507674299029634,PRESIDENTE DERQUI,48.85714285714285,51.14285714285714,24.566473988439302,26.878612716763005,16.76300578034682,15.028901734104045,7.225433526011561,7.225433526011561,2.312138728323699,25.0,29.54545454545455,15.909090909090908,13.068181818181818,7.954545454545454,6.25,2.272727272727273,24.117647058823533,24.117647058823533,17.647058823529417,17.058823529411768,6.4705882352941195,8.235294117647058,2.3529411764705883
360,361,-0.026837230272281607,-0.009630585025938374,-0.12365100471970003,-0.014589979625962347,0.18721857290424204,PRESIDENTE DERQUI,51.714285714285715,48.28571428571429,22.701149425287355,19.82758620689655,18.678160919540232,19.25287356321839,10.632183908045976,6.0344827586206895,2.8735632183908044,21.428571428571427,20.833333333333336,17.261904761904766,21.428571428571427,7.738095238095237,7.738095238095237,3.571428571428571,23.88888888888889,18.88888888888889,20.0,17.22222222222222,13.333333333333336,4.4444444444444455,2.2222222222222223
361,362,-0.021893686143415414,0.002460096991383772,-0.08329017373699332,-0.01677338857761665,0.13448137859597908,PRESIDENTE DERQUI,52.28571428571429,47.714285714285715,22.34957020057307,22.922636103151866,20.057306590257877,10.31518624641834,12.320916905444125,6.876790830945558,5.1575931232091685,21.556886227544908,23.353293413173645,19.760479041916167,11.377245508982035,12.574850299401195,7.185628742514971,4.1916167664670665,23.07692307692308,22.52747252747253,20.32967032967033,9.34065934065934,12.087912087912088,6.593406593406594,6.043956043956044
362,363,-0.025556545202794476,-0.01898809007716621,-0.09175080857682594,-0.01888562217720641,0.16749823308557116,PRESIDENTE DERQUI,53.714285714285715,46.28571428571429,22.41379310344828,24.42528735632184,20.689655172413797,12.93103448275862,9.482758620689657,6.896551724137932,3.160919540229885,27.32919254658385,20.496894409937887,21.73913043478261,13.043478260869565,9.316770186335404,5.590062111801243,2.4844720496894412,18.181818181818183,27.807486631016044,19.78609625668449,12.834224598930485,9.62566844919786,8.021390374331549,3.7433155080213902
363,364,-0.07092102896204354,-0.0005846375247346644,-0.10914732865623322,0.011647778377406008,0.17512142471667563,PRESIDENTE DERQUI,49.382716049382715,50.617283950617285,12.345679012345679,27.160493827160487,18.51851851851852,16.049382716049386,12.345679012345679,6.172839506172839,7.4074074074074066,12.19512195121951,26.82926829268293,17.073170731707318,14.634146341463413,9.75609756097561,12.19512195121951,7.317073170731707,12.5,27.500000000000004,20.0,17.5,15.0,0.0,7.5
364,365,-0.006452941176470599,0.0015823529411764722,-0.10805294117647057,-0.0009882352941176474,0.14031176470588236,PRESIDENTE DERQUI,49.42857142857143,50.57142857142857,22.318840579710145,22.318840579710145,22.608695652173914,13.043478260869565,8.695652173913043,6.666666666666668,4.3478260869565215,25.71428571428571,18.857142857142858,22.285714285714285,13.714285714285715,8.0,6.285714285714287,5.1428571428571415,18.823529411764707,25.882352941176478,22.94117647058824,12.352941176470587,9.411764705882351,7.0588235294117645,3.5294117647058822
365,366,-0.02044067279080285,-0.0413047924390251,-0.09953305622049202,0.005959942503406299,0.17795714256908376,PRESIDENTE DERQUI,56.28571428571429,43.714285714285715,25.0,23.85057471264368,18.96551724137931,11.781609195402298,8.333333333333332,8.620689655172415,3.4482758620689653,25.490196078431374,23.529411764705877,18.300653594771237,11.111111111111109,8.49673202614379,7.84313725490196,5.2287581699346415,24.615384615384613,24.102564102564106,19.48717948717949,12.307692307692307,8.205128205128204,9.230769230769232,2.051282051282051
366,367,-0.007421234747769078,0.004052085230376978,-0.09556547077035149,-0.01320342378437443,0.14077581496995084,PRESIDENTE DERQUI,52.85714285714286,47.14285714285714,32.947976878612714,22.543352601156073,14.739884393063585,15.028901734104045,8.38150289017341,4.0462427745664735,2.312138728323699,36.024844720496894,22.360248447204967,11.801242236024844,14.285714285714285,6.832298136645963,5.590062111801243,3.1055900621118013,30.27027027027027,22.7027027027027,17.297297297297302,15.675675675675675,9.72972972972973,2.702702702702702,1.6216216216216215
367,368,0.0026130370653338897,-0.038418276934178,-0.05575982342766794,-0.006135994651895713,0.11046382071117056,PRESIDENTE DERQUI,52.57142857142857,47.42857142857143,23.27586206896552,29.02298850574713,20.402298850574716,12.06896551724138,9.770114942528737,4.597701149425287,0.8620689655172413,22.891566265060238,28.915662650602414,23.49397590361446,12.650602409638553,6.024096385542169,6.024096385542169,0.0,23.626373626373624,29.120879120879124,17.582417582417587,11.538461538461537,13.186813186813188,3.296703296703297,1.6483516483516485
368,369,-0.037799781296343454,-0.022862021960243874,-0.09827583624189229,-0.010455832347169583,0.18682085773776533,PRESIDENTE DERQUI,52.28571428571429,47.714285714285715,22.832369942196532,25.433526011560694,16.473988439306353,16.76300578034682,9.248554913294797,4.624277456647398,4.624277456647398,26.34730538922156,19.760479041916167,19.161676646706592,17.964071856287426,7.185628742514971,5.389221556886229,4.1916167664670665,19.553072625698324,30.726256983240226,13.966480446927376,15.64245810055866,11.1731843575419,3.910614525139665,5.027932960893856
369,370,-0.03653153153153153,-0.016856856856856853,-0.13380380380380374,-0.00607107107107107,0.20511511511511515,PRESIDENTE DERQUI,49.42857142857143,50.57142857142857,23.255813953488367,27.90697674418605,18.8953488372093,11.046511627906975,11.33720930232558,5.5232558139534875,2.0348837209302326,23.42857142857143,30.28571428571429,18.857142857142858,10.285714285714283,9.142857142857142,5.7142857142857135,2.2857142857142856,23.07692307692308,25.443786982248522,18.93491124260355,11.83431952662722,13.6094674556213,5.325443786982249,1.7751479289940828
370,371,-0.01721985143037774,-0.0016990674885411783,-0.10973605184131496,-0.006740951477793586,0.14966018650229176,PRESIDENTE DERQUI,48.57142857142857,51.42857142857142,24.057971014492754,25.217391304347824,19.420289855072465,14.20289855072464,9.27536231884058,5.217391304347826,2.608695652173913,21.34831460674157,24.15730337078652,19.662921348314608,15.168539325842698,10.674157303370784,6.741573033707866,2.247191011235955,26.946107784431142,26.34730538922156,19.161676646706592,13.17365269461078,7.7844311377245505,3.5928143712574854,2.9940119760479043
371,372,-0.017513739018813434,-0.006487758567665501,-0.2113843315014643,0.01069437201652694,0.2301389278885368,PRESIDENTE DERQUI,50.85714285714285,49.14285714285714,21.51162790697675,26.744186046511626,15.69767441860465,12.5,12.209302325581396,8.720930232558139,2.6162790697674416,22.94117647058824,26.470588235294123,12.941176470588234,11.764705882352938,13.529411764705882,9.411764705882351,2.9411764705882346,20.114942528735632,27.011494252873568,18.39080459770115,13.218390804597702,10.919540229885056,8.045977011494253,2.2988505747126435
372,373,0.014292722647339967,0.01512975222912863,-0.14267434744566887,-0.008160406224870145,0.13422313033890848,PRESIDENTE DERQUI,51.14285714285714,48.85714285714285,22.1264367816092,26.14942528735632,19.82758620689655,14.367816091954026,10.632183908045976,5.172413793103448,1.7241379310344829,22.94117647058824,28.823529411764703,17.058823529411768,17.647058823529417,7.647058823529411,4.705882352941177,1.1764705882352942,21.34831460674157,23.595505617977533,22.471910112359552,11.235955056179774,13.483146067415731,5.617977528089887,2.247191011235955
373,374,0.002755786354875195,-0.009093033011028453,-0.06862385905666091,-0.009252327019980777,0.09180644715952235,PRESIDENTE DERQUI,50.85714285714285,49.14285714285714,23.631123919308358,27.089337175792505,18.73198847262248,11.815561959654179,10.374639769452449,6.340057636887607,2.0172910662824206,22.807017543859647,25.730994152046787,21.052631578947366,11.695906432748535,11.111111111111109,5.263157894736842,2.3391812865497075,24.431818181818183,28.40909090909091,16.477272727272727,11.931818181818182,9.659090909090908,7.386363636363638,1.7045454545454544
374,375,-0.019413800562405353,-0.01120541457472364,-0.07974714528046256,0.0003529264432983823,0.12729544497193665,PRESIDENTE DERQUI,50.57142857142857,49.42857142857143,29.02298850574713,26.436781609195403,18.678160919540232,11.781609195402298,5.747126436781608,4.885057471264369,3.4482758620689653,28.654970760233912,26.900584795321635,17.543859649122805,14.035087719298243,3.5087719298245608,6.432748538011697,2.9239766081871337,29.378531073446325,25.98870056497175,19.774011299435028,9.604519774011301,7.909604519774012,3.3898305084745757,3.954802259887006
375,376,-0.0019023194205675942,-0.02219090832229518,-0.06442239945889572,0.0011864836682354898,0.09427895048333002,PRESIDENTE DERQUI,49.14285714285714,50.85714285714285,24.63768115942029,22.318840579710145,17.971014492753625,12.753623188405795,10.434782608695652,6.956521739130435,4.9275362318840585,23.69942196531792,20.809248554913296,19.653179190751445,10.404624277456648,9.248554913294797,10.404624277456648,5.780346820809249,25.58139534883721,23.837209302325586,16.27906976744186,15.116279069767439,11.627906976744184,3.4883720930232562,4.069767441860465
376,377,-0.012660279498631327,0.005390673774192001,-0.16648057436488495,0.007845891562214859,0.17779018393122986,PRESIDENTE DERQUI,51.14285714285714,48.85714285714285,25.217391304347824,26.956521739130434,18.26086956521739,12.173913043478262,8.695652173913043,6.086956521739131,2.608695652173913,23.214285714285715,25.595238095238088,22.02380952380952,13.690476190476193,9.523809523809524,2.976190476190476,2.976190476190476,27.118644067796605,28.248587570621467,14.689265536723163,10.734463276836157,7.909604519774012,9.039548022598868,2.2598870056497176
377,378,-0.011890948071036259,0.0033539988285869004,-0.13078385218092803,-0.01120025638475395,0.17049033584192552,PRESIDENTE DERQUI,51.14285714285714,48.85714285714285,25.0,21.80232558139535,21.80232558139535,13.953488372093025,8.720930232558139,4.941860465116279,3.7790697674418596,27.380952380952387,22.02380952380952,18.452380952380953,12.5,9.523809523809524,6.547619047619048,3.571428571428571,22.72727272727273,21.59090909090909,25.0,15.340909090909092,7.954545454545454,3.4090909090909087,3.977272727272727
378,379,0.005441119315973571,0.00420607159822084,-0.15849203264671585,0.014336917562724014,0.14896575549509872,PRESIDENTE DERQUI,50.28571428571429,49.714285714285715,26.011560693641616,18.208092485549127,25.433526011560694,13.583815028901732,9.53757225433526,4.624277456647398,2.601156069364162,29.23976608187134,18.128654970760234,23.976608187134506,12.280701754385964,8.187134502923977,4.093567251461988,4.093567251461988,22.857142857142854,18.285714285714285,26.857142857142854,14.857142857142858,10.857142857142858,5.1428571428571415,1.1428571428571428
379,380,-0.02970332334902296,-0.013109501395765836,-0.07506316604519425,-0.004166921368461803,0.14177975426370804,PRESIDENTE DERQUI,47.42857142857143,52.57142857142857,23.142857142857146,24.0,19.142857142857142,13.428571428571427,10.857142857142858,5.7142857142857135,3.7142857142857135,22.82608695652174,26.08695652173913,22.82608695652174,11.956521739130435,8.695652173913043,3.804347826086957,3.804347826086957,23.49397590361446,21.686746987951807,15.06024096385542,15.06024096385542,13.253012048192772,7.831325301204821,3.6144578313253017
380,381,-0.025902260848907194,-0.008213394836870447,-0.10728143807412105,-0.004461811054798858,0.16716572299651566,PRESIDENTE DERQUI,50.0,50.0,24.20749279538905,25.072046109510087,23.631123919308358,6.628242074927955,8.93371757925072,7.780979827089339,3.746397694524496,25.86206896551724,27.011494252873568,22.988505747126432,4.022988505747127,7.471264367816093,6.896551724137932,5.747126436781608,22.543352601156073,23.121387283236995,24.277456647398843,9.248554913294797,10.404624277456648,8.670520231213873,1.7341040462427744
381,382,-0.04797142261159782,0.017944305381727158,-0.07925531914893613,-0.004328327075511052,0.1305225281602002,PRESIDENTE DERQUI,54.85714285714286,45.14285714285714,18.678160919540232,25.0,20.402298850574716,14.6551724137931,8.908045977011495,8.908045977011495,3.4482758620689653,16.666666666666664,27.56410256410257,16.025641025641026,13.461538461538463,12.17948717948718,8.333333333333332,5.769230769230768,20.3125,22.916666666666664,23.958333333333336,15.625,6.25,9.375,1.5625
382,383,0.0008636200071968324,-0.05077965695094159,-0.06958738155211697,0.0077815761065131335,0.1327126064531606,PRESIDENTE DERQUI,52.28571428571429,47.714285714285715,27.325581395348834,21.22093023255814,20.348837209302324,11.627906976744184,9.593023255813952,6.104651162790698,3.7790697674418596,26.060606060606066,24.84848484848485,17.575757575757574,8.484848484848486,10.909090909090908,6.666666666666668,5.454545454545454,28.49162011173184,17.877094972067038,22.90502793296089,14.52513966480447,8.379888268156424,5.58659217877095,2.23463687150838
383,384,-0.026578608737447634,-0.02072869863076207,-0.0925125409539338,0.0007848553341263005,0.1489278206879348,PRESIDENTE DERQUI,50.57142857142857,49.42857142857143,23.9067055393586,25.65597667638484,18.950437317784253,11.370262390670554,10.495626822157435,6.1224489795918355,3.498542274052478,23.07692307692308,25.443786982248522,20.118343195266274,9.467455621301776,11.242603550295858,6.508875739644972,4.142011834319527,24.71264367816092,25.86206896551724,17.81609195402299,13.218390804597702,9.770114942528737,5.747126436781608,2.8735632183908044
384,385,-0.009499752267539595,-0.02674364988673042,-0.05734791661296745,0.009714549198521051,0.10576887277434582,PRESIDENTE DERQUI,57.99999999999999,42.0,23.167155425219942,22.287390029325515,24.046920821114373,12.903225806451614,7.917888563049853,7.917888563049853,1.7595307917888563,21.27659574468085,23.40425531914893,25.53191489361702,13.47517730496454,6.382978723404255,7.092198581560284,2.8368794326241136,24.5,21.5,23.0,12.5,9.0,8.5,1.0
385,386,-0.0011261916217688156,0.0008697583182205142,-0.1559616777611521,-0.009892509503894087,0.18432002876282827,PRESIDENTE DERQUI,52.0,48.0,24.489795918367342,24.781341107871718,21.282798833819246,13.702623906705536,7.580174927113703,4.956268221574344,3.206997084548105,22.424242424242426,24.24242424242424,23.03030303030303,14.545454545454545,6.0606060606060606,5.454545454545454,4.242424242424243,26.404494382022467,25.280898876404496,19.662921348314608,12.921348314606742,8.98876404494382,4.49438202247191,2.247191011235955
386,387,-0.04088699491599181,0.0007801139921670176,-0.10711177388369397,0.0005200759947780135,0.15724869184966622,PRESIDENTE DERQUI,54.57142857142857,45.42857142857143,23.09941520467836,27.192982456140356,16.374269005847953,11.695906432748535,12.865497076023393,5.5555555555555545,3.2163742690058483,23.07692307692308,29.48717948717949,13.461538461538463,10.256410256410255,13.461538461538463,6.41025641025641,3.8461538461538463,23.11827956989247,25.268817204301076,18.817204301075265,12.903225806451614,12.365591397849462,4.838709677419356,2.6881720430107525
387,388,-0.031852436032246766,-0.0037679635471433576,-0.13907509638976523,-0.02254206098843323,0.21774228881878724,PRESIDENTE DERQUI,55.714285714285715,44.28571428571429,23.05475504322766,23.631123919308358,20.461095100864554,14.121037463976945,10.374639769452449,4.899135446685879,3.4582132564841497,23.376623376623375,21.428571428571427,19.480519480519487,14.935064935064936,11.03896103896104,7.142857142857142,2.5974025974025974,22.797927461139892,25.38860103626943,21.243523316062177,13.471502590673575,9.844559585492227,3.1088082901554404,4.1450777202072535
388,389,-0.024910931692938613,-0.011841599384851985,-0.11972062027425356,-0.0036831987697039624,0.1668230167884147,PRESIDENTE DERQUI,50.57142857142857,49.42857142857143,23.546511627906977,23.255813953488367,20.348837209302324,12.5,13.08139534883721,4.069767441860465,3.1976744186046515,23.976608187134506,26.900584795321635,19.883040935672515,8.771929824561402,12.280701754385964,4.093567251461988,4.093567251461988,23.121387283236995,19.653179190751445,20.809248554913296,16.184971098265898,13.872832369942195,4.0462427745664735,2.312138728323699
389,390,-0.02139458148758099,0.006161803861475371,-0.11864481413310557,-0.011425317117132986,0.16121380784213574,PRESIDENTE DERQUI,46.0,54.0,22.09302325581395,21.51162790697675,19.476744186046513,13.372093023255813,11.918604651162793,6.686046511627906,4.941860465116279,21.081081081081077,20.0,18.918918918918923,14.594594594594595,11.35135135135135,9.72972972972973,4.3243243243243255,23.270440251572328,23.270440251572328,20.12578616352201,11.949685534591195,12.578616352201259,3.1446540880503147,5.6603773584905674
390,391,-0.03327251682263159,-0.0063310828421769515,-0.09809114629313564,-0.002945536992973872,0.15441227989047424,PRESIDENTE DERQUI,52.0,48.0,23.03206997084548,23.9067055393586,20.40816326530612,13.994169096209912,11.9533527696793,4.956268221574344,1.749271137026239,22.289156626506024,20.48192771084337,19.87951807228916,18.072289156626507,11.445783132530119,6.024096385542169,1.8072289156626504,23.728813559322035,27.118644067796605,20.903954802259886,10.16949152542373,12.429378531073446,3.954802259887006,1.6949152542372878
391,392,-0.03450371258282556,-0.0124390947735269,-0.13618353144873974,-0.0024639563147204734,0.20056271434755102,PRESIDENTE DERQUI,49.14285714285714,50.85714285714285,22.41379310344828,22.701149425287355,22.701149425287355,14.6551724137931,8.908045977011495,6.0344827586206895,2.586206896551724,20.33898305084746,25.423728813559322,25.423728813559322,13.559322033898303,7.344632768361581,5.084745762711865,2.824858757062147,24.561403508771928,19.883040935672515,19.883040935672515,15.789473684210524,10.526315789473683,7.0175438596491215,2.3391812865497075
392,393,-0.010322580645161283,-0.0017963314358001234,-0.12748049757537427,0.0036938646426312475,0.14688593717056717,PRESIDENTE DERQUI,48.0,52.0,23.410404624277447,26.300578034682086,18.497109826589593,15.317919075144511,8.959537572254336,6.069364161849711,1.4450867052023122,20.555555555555557,26.66666666666667,17.777777777777782,16.11111111111111,12.777777777777775,4.4444444444444455,1.6666666666666667,26.506024096385545,25.903614457831324,19.27710843373494,14.457831325301207,4.819277108433735,7.831325301204821,1.2048192771084338
393,394,-0.030414811277023134,0.012041186138307885,-0.13154841337847134,0.011824860582393347,0.16299990167020187,PRESIDENTE DERQUI,49.14285714285714,50.85714285714285,26.224783861671465,23.05475504322766,19.596541786743515,14.697406340057634,6.051873198847263,6.628242074927955,3.746397694524496,22.033898305084747,24.293785310734464,18.079096045197737,17.51412429378531,6.214689265536723,6.779661016949151,5.084745762711865,30.588235294117645,21.764705882352942,21.176470588235293,11.764705882352938,5.882352941176469,6.4705882352941195,2.3529411764705883
394,395,-0.026676503708305835,-0.0009060433088701643,-0.16175720628017454,0.0012063319483814183,0.19985503307058075,PRESIDENTE DERQUI,54.28571428571429,45.714285714285715,20.749279538904897,22.766570605187322,25.072046109510087,12.103746397694525,10.662824207492797,5.763688760806915,2.8818443804034577,21.383647798742142,21.383647798742142,26.41509433962264,10.062893081761008,13.20754716981132,5.031446540880504,2.515723270440252,20.212765957446805,23.936170212765962,23.936170212765962,13.829787234042554,8.51063829787234,6.382978723404255,3.191489361702128
395,396,-0.04376479572355861,-0.010019091256204659,-0.04230622374952275,0.0035815196639938894,0.10732340588010691,PRESIDENTE DERQUI,46.85714285714286,53.14285714285714,27.485380116959067,20.76023391812865,23.391812865497073,15.497076023391811,8.187134502923977,3.2163742690058483,1.4619883040935668,28.57142857142857,21.978021978021975,23.626373626373624,13.186813186813188,8.791208791208794,2.1978021978021984,1.6483516483516485,26.25,19.375,23.125,18.125,7.5,4.375,1.25
396,397,-0.0009537336270009564,-0.006497739171006503,-0.0802302683490802,0.0010566545220010567,0.09979209979209977,PRESIDENTE DERQUI,49.42857142857143,50.57142857142857,23.05475504322766,28.818443804034587,16.42651296829971,10.086455331412104,12.96829971181556,6.916426512968299,1.7291066282420748,23.42857142857143,31.42857142857143,13.142857142857142,9.714285714285714,11.428571428571427,9.714285714285714,1.1428571428571428,22.67441860465116,26.16279069767442,19.767441860465123,10.465116279069766,14.534883720930235,4.069767441860465,2.3255813953488373
397,398,-0.004830092237145173,-0.0022927819438163244,-0.10629358126229216,-0.01115364794228079,0.12988925232170465,PRESIDENTE DERQUI,54.57142857142857,45.42857142857143,27.53623188405797,26.3768115942029,21.73913043478261,12.173913043478262,5.797101449275362,5.217391304347826,1.1594202898550725,28.2051282051282,26.923076923076927,21.153846153846157,12.82051282051282,5.128205128205128,3.8461538461538463,1.9230769230769231,26.984126984126984,25.925925925925927,22.222222222222218,11.640211640211643,6.349206349206349,6.349206349206349,0.5291005291005291
398,399,-0.021883603652719096,0.010652855390486576,-0.09802644132479221,0.0077988278587978735,0.12544636772522832,PRESIDENTE DERQUI,51.714285714285715,48.28571428571429,29.06976744186047,19.767441860465123,23.255813953488367,9.011627906976743,7.267441860465118,6.395348837209302,5.232558139534883,25.903614457831324,19.87951807228916,24.69879518072289,7.831325301204821,8.433734939759036,6.024096385542169,7.2289156626506035,32.02247191011236,19.662921348314608,21.910112359550567,10.112359550561797,6.179775280898876,6.741573033707866,3.3707865168539324
399,400,-0.06014758626375892,0.0,-0.14004204971760725,-0.0034079509694796006,0.2105783897431669,PRESIDENTE DERQUI,47.94520547945205,52.05479452054794,23.28767123287671,18.493150684931507,21.917808219178077,16.43835616438356,6.164383561643835,7.534246575342466,6.164383561643835,25.0,22.36842105263158,18.421052631578945,15.789473684210524,7.894736842105262,5.263157894736842,5.263157894736842,21.428571428571427,14.285714285714285,25.71428571428571,17.142857142857142,4.285714285714286,10.0,7.142857142857142
400,401,-0.016896053124832645,0.010199218122422749,-0.13797729341830445,0.007553687141862577,0.1485272853853157,LAGOMARSINO,51.14285714285714,48.85714285714285,25.816023738872403,22.551928783382788,18.100890207715132,14.540059347181009,10.385756676557863,5.341246290801187,3.2640949554896146,22.641509433962263,22.0125786163522,22.0125786163522,15.723270440251572,8.805031446540882,5.031446540880504,3.7735849056603774,28.651685393258425,23.033707865168537,14.606741573033707,13.483146067415731,11.797752808988767,5.617977528089887,2.808988764044944
401,402,-0.014531899098074522,0.015582302674185342,-0.11420177225986833,-0.001247847857334665,0.1485491794215672,LAGOMARSINO,50.57142857142857,49.42857142857143,21.13095238095238,27.67857142857143,19.642857142857142,17.559523809523807,8.333333333333332,3.571428571428571,2.083333333333333,20.60606060606061,27.87878787878788,18.787878787878785,19.393939393939394,8.484848484848486,3.0303030303030303,1.818181818181818,21.637426900584803,27.485380116959067,20.46783625730994,15.789473684210524,8.187134502923977,4.093567251461988,2.3391812865497075
402,403,-0.025244764199816062,-0.013096776446757236,-0.06692743803769541,-0.0012281865912292314,0.1216486804270131,LAGOMARSINO,42.0,57.99999999999999,30.303030303030305,15.454545454545453,14.545454545454545,20.0,10.0,5.757575757575758,3.9393939393939386,28.64864864864865,14.594594594594595,12.432432432432432,24.324324324324326,9.72972972972973,6.486486486486488,3.7837837837837838,32.41379310344827,16.551724137931036,17.24137931034483,14.482758620689655,10.344827586206897,4.827586206896552,4.137931034482759
403,404,-0.009388345108834482,-0.006473269963005592,-0.11109742060928074,0.009529591017962274,0.12713033391133968,LAGOMARSINO,47.42857142857143,52.57142857142857,19.402985074626862,24.47761194029851,22.686567164179106,16.716417910447767,8.656716417910449,5.970149253731343,2.0895522388059704,20.930232558139533,22.09302325581395,22.67441860465116,18.023255813953487,8.13953488372093,6.9767441860465125,1.162790697674419,17.791411042944784,26.993865030674854,22.699386503067483,15.337423312883436,9.202453987730062,4.9079754601227,3.0674846625766867
404,405,-0.0017935367998427806,-0.011771173560133233,-0.16806260712091325,0.011731372466100658,0.17708501762442191,LAGOMARSINO,50.0,50.0,28.106508875739642,22.189349112426036,17.159763313609467,14.792899408284025,10.355029585798817,5.621301775147929,1.7751479289940828,23.03030303030303,21.818181818181817,15.151515151515152,15.757575757575754,12.727272727272727,9.090909090909092,2.4242424242424243,32.947976878612714,22.543352601156073,19.07514450867052,13.872832369942195,8.092485549132949,2.312138728323699,1.1560693641618496
405,406,-0.0067308493790114235,-0.003172668167041759,-0.059426314912061295,-0.0031726681670417624,0.09125718929732429,LAGOMARSINO,53.42857142857142,46.57142857142857,22.87390029325513,18.181818181818183,23.167155425219942,17.59530791788857,9.384164222873899,6.158357771260997,2.6392961876832843,19.230769230769234,19.230769230769234,26.923076923076927,16.025641025641026,10.8974358974359,5.769230769230768,1.9230769230769231,25.94594594594595,17.297297297297302,20.0,18.918918918918923,8.108108108108109,6.486486486486488,3.2432432432432434
406,407,-0.004623857453080235,0.013466984832096178,-0.16149647843713627,0.024294517701392387,0.13531939020127537,LAGOMARSINO,49.42857142857143,50.57142857142857,23.214285714285715,19.940476190476197,20.833333333333336,18.452380952380953,8.928571428571429,5.654761904761906,2.976190476190476,22.75449101796407,19.760479041916167,20.95808383233533,18.562874251497004,7.185628742514971,5.9880239520958085,4.790419161676646,23.66863905325444,20.118343195266274,20.710059171597635,18.343195266272193,10.650887573964498,5.325443786982249,1.183431952662722
407,408,0.00883307169021455,-0.0026687598116169574,-0.12307692307692308,0.007943485086342232,0.1305075876504448,LAGOMARSINO,48.0,52.0,27.058823529411764,21.176470588235293,20.0,16.76470588235294,8.235294117647058,5.0,1.7647058823529411,25.287356321839084,21.83908045977012,18.39080459770115,16.091954022988507,11.494252873563216,5.747126436781608,1.1494252873563218,28.915662650602414,20.48192771084337,21.686746987951807,17.46987951807229,4.819277108433735,4.216867469879518,2.409638554216868
408,409,0.008084258152874543,-0.010917629837455402,-0.12830848819382257,-0.02150257415421637,0.16241152644434032,LAGOMARSINO,50.57142857142857,49.42857142857143,22.64705882352941,24.705882352941174,17.058823529411768,17.352941176470587,8.823529411764708,6.764705882352941,2.647058823529412,23.03030303030303,26.060606060606066,15.151515151515152,19.393939393939394,8.484848484848486,5.454545454545454,2.4242424242424243,22.285714285714285,23.42857142857143,18.857142857142858,15.428571428571427,9.142857142857142,8.0,2.8571428571428568
409,410,-0.01654135338345865,0.019548872180451125,-0.09548872180451129,-0.015037593984962409,0.13984962406015033,LAGOMARSINO,54.0,46.0,23.809523809523807,25.29761904761905,21.13095238095238,15.178571428571427,7.738095238095237,5.654761904761906,1.1904761904761905,28.47682119205298,21.19205298013245,19.86754966887417,14.569536423841061,7.947019867549669,6.622516556291392,1.3245033112582782,20.0,28.64864864864865,22.162162162162165,15.675675675675675,7.5675675675675675,4.864864864864865,1.0810810810810811
410,411,-0.007033876389966373,-0.005531132373645949,-0.09838806999396604,0.007031003074447602,0.11012843720368931,LAGOMARSINO,53.42857142857142,46.57142857142857,22.67441860465116,23.546511627906977,20.63953488372093,15.69767441860465,9.011627906976743,6.104651162790698,2.3255813953488373,23.417721518987346,27.21518987341772,18.9873417721519,12.658227848101266,8.227848101265822,7.59493670886076,1.89873417721519,22.04301075268817,20.43010752688172,22.04301075268817,18.27956989247312,9.677419354838712,4.838709677419356,2.6881720430107525
411,412,-0.007960751643062113,0.023943966182233326,-0.06290620731053942,0.009957952196219338,0.05172805533816366,LAGOMARSINO,45.714285714285715,54.28571428571429,21.893491124260358,22.189349112426036,19.230769230769234,16.56804733727811,12.721893491124261,4.733727810650888,2.6627218934911245,22.90502793296089,20.670391061452516,16.201117318435752,19.553072625698324,14.52513966480447,3.910614525139665,2.23463687150838,20.754716981132077,23.89937106918239,22.641509433962263,13.20754716981132,10.691823899371071,5.6603773584905674,3.1446540880503147
