,mesa,CONSENSO FEDERAL,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,FRENTE DE TODOS,FRENTE NOS,JUNTOS POR EL CAMBIO,localidad,school,pmale,pfemale,18-25,25-35,35-45,45-55,55-65,65-75,>75,18-25_m,25-35_m,35-45_m,45-55_m,55-65_m,65-75_m,>75_m,18-25_f,25-35_f,35-45_f,45-55_f,55-65_f,65-75_f,>75_f
295,296,0.08153477218225419,0.021582733812949638,0.3645083932853717,0.009592326139088728,0.49640287769784175,LA LONJA,COLEGIO LOS CANDILES,52.85714285714286,47.14285714285714,21.15942028985507,20.0,18.26086956521739,17.681159420289855,11.014492753623188,6.956521739130435,4.9275362318840585,21.47239263803681,17.177914110429448,20.24539877300613,17.791411042944784,9.8159509202454,7.975460122699388,5.521472392638037,20.87912087912088,22.52747252747253,16.483516483516482,17.582417582417587,12.087912087912088,6.043956043956044,4.395604395604397
296,297,0.08966565349544073,0.044832826747720364,0.3237082066869301,0.012917933130699088,0.5053191489361702,LA LONJA,JARDIN DE INFANTES CAUQUEN,54.57142857142857,45.42857142857143,24.92753623188406,14.782608695652176,11.884057971014492,20.28985507246377,15.65217391304348,5.797101449275362,6.666666666666668,26.751592356687894,15.286624203821654,8.917197452229301,21.019108280254773,13.375796178343947,3.8216560509554136,10.828025477707007,23.40425531914893,14.361702127659573,14.361702127659573,19.680851063829788,17.553191489361698,7.446808510638298,3.191489361702128
297,298,0.05115089514066496,0.012787723785166242,0.4424552429667519,0.024722932651321396,0.4518329070758738,LA LONJA,JARDIN DE INFANTES CAUQUEN,53.42857142857142,46.57142857142857,23.546511627906977,19.767441860465123,18.8953488372093,15.406976744186045,10.465116279069766,6.9767441860465125,4.941860465116279,27.777777777777782,19.1358024691358,14.197530864197528,16.666666666666664,12.962962962962964,5.5555555555555545,3.7037037037037033,19.78021978021978,20.32967032967033,23.07692307692308,14.285714285714285,8.241758241758241,8.241758241758241,6.043956043956044
298,299,0.0511182108626198,0.0231629392971246,0.4169329073482428,0.020766773162939296,0.46485623003194887,LA LONJA,JARDIN DE INFANTES CAUQUEN,47.714285714285715,52.28571428571429,19.186046511627904,19.767441860465123,23.837209302325586,16.86046511627907,9.883720930232558,6.686046511627906,3.7790697674418596,15.0,20.555555555555557,23.88888888888889,16.666666666666664,13.888888888888891,5.0,5.0,23.78048780487805,18.902439024390247,23.78048780487805,17.073170731707318,5.487804878048781,8.536585365853659,2.4390243902439024
299,300,0.0692249811888638,0.03310759969902182,0.34838224228743414,0.03912716328066215,0.4996237772761475,LA LONJA,JARDIN DE INFANTES CAUQUEN,48.85714285714285,51.14285714285714,23.919308357348704,17.29106628242075,17.579250720461097,17.29106628242075,10.95100864553314,7.780979827089339,5.187319884726224,23.463687150837988,17.318435754189945,18.994413407821227,17.318435754189945,10.055865921787712,5.58659217877095,7.262569832402235,24.404761904761905,17.261904761904766,16.071428571428573,17.261904761904766,11.904761904761903,10.119047619047619,2.976190476190476
300,301,0.05741626794258373,0.03708133971291866,0.39593301435406697,0.023923444976076555,0.4712918660287081,LA LONJA,JARDIN DE INFANTES CAUQUEN,49.1304347826087,50.8695652173913,19.130434782608692,17.82608695652174,17.82608695652174,20.43478260869565,9.565217391304348,11.73913043478261,3.4782608695652173,15.384615384615385,16.23931623931624,19.65811965811966,23.931623931623932,8.547008547008549,13.675213675213676,2.564102564102564,23.00884955752212,19.469026548672566,15.929203539823007,16.814159292035402,10.619469026548671,9.734513274336283,4.424778761061948
301,302,0.06016140865737344,0.05429200293470286,0.6947909024211297,0.02567865003668379,0.14600146735143066,PRESIDENTE DERQUI,ESCUELA EP N°22,45.14285714285714,54.85714285714286,24.495677233429394,26.80115273775216,20.172910662824208,13.25648414985591,9.798270893371756,2.5936599423631126,2.8818443804034577,26.842105263157894,31.052631578947373,15.789473684210524,12.63157894736842,8.421052631578947,2.1052631578947367,3.1578947368421053,21.656050955414013,21.656050955414013,25.477707006369428,14.012738853503187,11.464968152866245,3.1847133757961785,2.5477707006369434
302,303,0.0368763557483731,0.036153289949385395,0.7107736804049168,0.04049168474331164,0.16413593637020968,PRESIDENTE DERQUI,ESCUELA EP N°22,50.28571428571429,49.714285714285715,23.98843930635838,22.543352601156073,26.589595375722546,9.826589595375722,6.647398843930636,6.647398843930636,3.757225433526012,26.011560693641616,23.121387283236995,24.855491329479772,8.092485549132949,5.780346820809249,8.092485549132949,4.0462427745664735,21.965317919075147,21.965317919075147,28.323699421965323,11.560693641618498,7.514450867052022,5.202312138728324,3.4682080924855487
303,304,0.06596701649175413,0.021739130434782608,0.6791604197901049,0.03373313343328336,0.17841079460269865,PRESIDENTE DERQUI,ESCUELA EP N°22,48.57142857142857,51.42857142857142,22.988505747126432,25.287356321839084,21.551724137931032,13.79310344827586,10.057471264367816,3.7356321839080464,2.586206896551724,17.22222222222222,27.777777777777782,23.33333333333333,12.777777777777775,11.666666666666664,3.888888888888889,3.333333333333333,29.16666666666667,22.619047619047624,19.642857142857142,14.88095238095238,8.333333333333332,3.571428571428571,1.7857142857142856
304,305,0.03881278538812785,0.0350076103500761,0.7519025875190257,0.01902587519025875,0.12861491628614916,PRESIDENTE DERQUI,ESCUELA EP N°22,52.0,48.0,28.19767441860465,25.87209302325581,15.116279069767439,14.825581395348838,8.13953488372093,5.5232558139534875,2.3255813953488373,28.143712574850298,25.149700598802394,15.568862275449105,12.574850299401195,9.580838323353293,5.389221556886229,3.5928143712574854,28.248587570621467,26.553672316384183,14.689265536723163,16.94915254237288,6.779661016949151,5.649717514124294,1.1299435028248588
305,306,0.041036717062634995,0.04895608351331893,0.6645068394528437,0.02087832973362131,0.20446364290856733,PRESIDENTE DERQUI,ESCUELA EP N°22,52.28571428571429,47.714285714285715,27.988338192419825,27.696793002915452,15.743440233236154,12.82798833819242,9.329446064139944,3.7900874635568513,2.623906705539359,31.677018633540374,22.981366459627328,13.664596273291925,15.527950310559005,9.316770186335404,3.1055900621118013,3.7267080745341614,24.72527472527473,31.86813186813186,17.582417582417587,10.43956043956044,9.34065934065934,4.395604395604397,1.6483516483516485
306,307,0.05448028673835126,0.044444444444444446,0.6587813620071684,0.023655913978494623,0.19569892473118278,PRESIDENTE DERQUI,ESCUELA EP N°22,54.28571428571429,45.714285714285715,23.85057471264368,26.14942528735632,20.689655172413797,14.080459770114944,7.471264367816093,4.597701149425287,3.160919540229885,22.641509433962263,29.559748427672954,18.238993710691823,16.352201257861633,7.547169811320754,2.515723270440252,3.1446540880503147,24.86772486772487,23.280423280423285,22.75132275132275,12.16931216931217,7.4074074074074066,6.349206349206349,3.1746031746031744
307,308,0.04705003734129948,0.042569081404032864,0.6818521284540702,0.010455563853622106,0.2083644510828977,PRESIDENTE DERQUI,ESCUELA EP N°22,53.42857142857142,46.57142857142857,27.82608695652174,22.89855072463768,22.02898550724637,12.46376811594203,8.985507246376812,4.3478260869565215,1.4492753623188406,22.5,26.875,21.25,10.625,10.0,6.25,2.5,32.432432432432435,19.45945945945946,22.7027027027027,14.054054054054054,8.108108108108109,2.702702702702702,0.5405405405405406
308,309,0.04888888888888889,0.021481481481481483,0.6785185185185185,0.02,0.20666666666666667,PRESIDENTE DERQUI,ESCUELA EP N°22,48.57142857142857,51.42857142857142,26.239067055393587,25.65597667638484,19.24198250728863,13.411078717201164,8.16326530612245,4.956268221574344,2.332361516034985,29.05027932960894,24.581005586592173,19.553072625698324,12.849162011173187,6.145251396648043,6.145251396648043,1.675977653631285,23.170731707317074,26.82926829268293,18.902439024390247,14.02439024390244,10.365853658536585,3.658536585365853,3.0487804878048776
309,310,0.036171816126601364,0.03692539562923888,0.7159005275056518,0.019593067068575734,0.17407686510926904,PRESIDENTE DERQUI,ESCUELA EP N°22,52.85714285714286,47.14285714285714,22.25433526011561,27.74566473988439,25.433526011560694,13.872832369942195,4.624277456647398,5.491329479768787,0.5780346820809248,20.858895705521476,29.447852760736197,25.153374233128833,15.950920245398773,4.9079754601227,3.6809815950920246,0.0,23.497267759562842,26.229508196721312,25.683060109289613,12.021857923497267,4.371584699453551,7.103825136612022,1.0928961748633879
310,311,0.07169529499626587,0.033607169529499624,0.6930545182972367,0.02613890963405527,0.15907393577296491,PRESIDENTE DERQUI,ESCUELA EP N°32/ESM N°31 ANEXO,59.714285714285715,40.285714285714285,23.98843930635838,27.74566473988439,21.387283236994218,10.982658959537574,7.225433526011561,4.335260115606936,4.335260115606936,21.73913043478261,26.811594202898554,20.28985507246377,13.768115942028984,5.797101449275362,5.0724637681159415,6.521739130434782,25.48076923076923,28.365384615384606,22.115384615384613,9.134615384615383,8.173076923076923,3.8461538461538463,2.8846153846153846
311,312,0.09788566953797964,0.018010963194988256,0.5896632732967894,0.015661707126076743,0.24980422866092405,PRESIDENTE DERQUI,ESCUELA EP N°32/ESM N°31 ANEXO,50.57142857142857,49.42857142857143,26.011560693641616,19.653179190751445,21.098265895953762,12.427745664739886,10.404624277456648,7.225433526011561,3.1791907514450863,26.315789473684212,20.46783625730994,19.298245614035086,14.035087719298243,11.695906432748535,3.5087719298245608,4.678362573099415,25.71428571428571,18.857142857142858,22.857142857142854,10.857142857142858,9.142857142857142,10.857142857142858,1.7142857142857144
312,313,0.03954372623574145,0.022813688212927757,0.7064638783269962,0.023574144486692015,0.19315589353612167,PRESIDENTE DERQUI,ESCUELA EP N°32/ESM N°31 ANEXO,48.28571428571429,51.714285714285715,26.530612244897963,23.615160349854232,18.950437317784253,10.495626822157435,13.119533527696793,5.247813411078718,2.0408163265306123,27.118644067796605,22.598870056497177,18.644067796610173,9.039548022598868,11.864406779661017,6.779661016949151,3.954802259887006,25.903614457831324,24.69879518072289,19.27710843373494,12.048192771084338,14.457831325301207,3.6144578313253017,0.0
313,314,0.07606973058637084,0.017432646592709985,0.7068145800316957,0.01901743264659271,0.17036450079239301,PRESIDENTE DERQUI,ESCUELA EP N°32/ESM N°31 ANEXO,55.714285714285715,44.28571428571429,20.0,28.695652173913047,22.608695652173914,9.855072463768117,7.5362318840579725,6.666666666666668,4.63768115942029,20.52980132450331,31.788079470198678,20.52980132450331,11.258278145695362,5.298013245033113,6.622516556291392,3.9735099337748343,19.587628865979386,26.28865979381444,24.22680412371134,8.762886597938143,9.278350515463918,6.7010309278350535,5.154639175257731
314,315,0.03759398496240601,0.04887218045112782,0.6586466165413534,0.02857142857142857,0.2112781954887218,PRESIDENTE DERQUI,ESCUELA EP N°32/ESM N°31 ANEXO,50.28571428571429,49.714285714285715,23.919308357348704,25.93659942363112,22.190201729106633,13.544668587896252,7.204610951008647,5.187319884726224,2.0172910662824206,26.011560693641616,27.74566473988439,20.231213872832374,8.670520231213873,9.248554913294797,5.202312138728324,2.8901734104046244,21.83908045977012,24.13793103448276,24.13793103448276,18.39080459770115,5.172413793103448,5.172413793103448,1.1494252873563218
315,316,0.034621578099838964,0.024154589371980676,0.786634460547504,0.02576489533011272,0.12238325281803542,PRESIDENTE DERQUI,ESCUELA EP N°32/ESM N°31 ANEXO,49.714285714285715,50.28571428571429,25.0,22.1264367816092,24.13793103448276,12.643678160919542,6.896551724137932,6.0344827586206895,3.160919540229885,23.42857142857143,20.57142857142857,26.857142857142854,13.142857142857142,6.857142857142858,5.1428571428571415,4.0,26.589595375722546,23.69942196531792,21.387283236994218,12.13872832369942,6.9364161849710975,6.9364161849710975,2.312138728323699
316,317,0.02334630350194553,0.03268482490272374,0.6894941634241244,0.02801556420233463,0.19922178988326847,PRESIDENTE DERQUI,ESCUELA EP N°32/ESM N°31 ANEXO,46.85714285714286,53.14285714285714,28.53025936599424,23.34293948126801,20.461095100864554,12.680115273775215,8.357348703170027,4.322766570605188,2.3054755043227666,29.18918918918919,21.621621621621625,17.83783783783784,12.432432432432432,10.27027027027027,5.9459459459459465,2.702702702702702,27.777777777777782,25.308641975308642,23.456790123456788,12.962962962962964,6.172839506172839,2.469135802469136,1.851851851851852
317,318,0.0364741641337386,0.04635258358662614,0.7591185410334347,0.031155015197568386,0.12386018237082068,PRESIDENTE DERQUI,ESCUELA EP N°15/ES N°14,49.42857142857143,50.57142857142857,24.495677233429394,26.224783861671465,19.020172910662826,13.25648414985591,10.662824207492797,4.610951008645533,1.7291066282420748,29.142857142857146,23.42857142857143,20.0,10.285714285714283,9.714285714285714,4.571428571428571,2.8571428571428568,19.767441860465123,29.06976744186047,18.023255813953487,16.27906976744186,11.627906976744184,4.651162790697675,0.5813953488372093
318,319,0.06105100463678516,0.025502318392581144,0.6692426584234931,0.03786707882534776,0.19242658423493045,PRESIDENTE DERQUI,ESCUELA EP N°15/ES N°14,49.42857142857143,50.57142857142857,25.72254335260116,27.74566473988439,18.786127167630056,14.739884393063585,7.225433526011561,2.312138728323699,3.4682080924855487,31.03448275862069,23.5632183908046,16.091954022988507,14.367816091954026,8.620689655172415,2.2988505747126435,4.022988505747127,20.348837209302324,31.976744186046513,21.51162790697675,15.116279069767439,5.813953488372092,2.3255813953488373,2.9069767441860463
319,320,0.03786707882534776,0.02936630602782071,0.749613601236476,0.005409582689335394,0.16306027820710975,PRESIDENTE DERQUI,ESCUELA EP N°15/ES N°14,51.714285714285715,48.28571428571429,25.94752186588921,24.489795918367342,20.699708454810494,12.82798833819242,9.912536443148689,3.7900874635568513,2.332361516034985,20.858895705521476,26.380368098159515,22.085889570552148,13.496932515337427,10.429447852760736,3.6809815950920246,3.0674846625766867,30.555555555555557,22.777777777777782,19.44444444444445,12.222222222222221,9.444444444444443,3.888888888888889,1.6666666666666667
320,321,0.03851851851851852,0.04,0.6755555555555555,0.00962962962962963,0.21925925925925926,PRESIDENTE DERQUI,ESCUELA EP N°15/ES N°14,50.57142857142857,49.42857142857143,23.34293948126801,21.902017291066283,19.020172910662826,15.850144092219018,9.221902017291066,6.916426512968299,3.746397694524496,26.900584795321635,21.637426900584803,19.883040935672515,11.695906432748535,8.771929824561402,8.771929824561402,2.3391812865497075,19.88636363636364,22.15909090909091,18.181818181818183,19.88636363636364,9.659090909090908,5.113636363636363,5.113636363636363
321,322,0.04317656129529684,0.03392444101773323,0.7124132613723979,0.02313030069390902,0.16576715497301467,PRESIDENTE DERQUI,ESCUELA EP N°15/ES N°14,50.28571428571429,49.714285714285715,21.83908045977012,27.011494252873568,20.689655172413797,12.643678160919542,9.770114942528737,5.747126436781608,2.2988505747126435,20.689655172413797,29.310344827586203,20.689655172413797,10.344827586206897,10.344827586206897,4.597701149425287,4.022988505747127,22.988505747126432,24.71264367816092,20.689655172413797,14.942528735632186,9.195402298850574,6.896551724137932,0.5747126436781609
322,323,0.045824094604582415,0.01699926090169993,0.7058388765705839,0.028085735402808572,0.1958610495195861,PRESIDENTE DERQUI,ESCUELA EP N°15/ES N°14,47.14285714285714,52.85714285714286,25.072046109510087,26.80115273775216,20.461095100864554,10.374639769452449,9.221902017291066,4.610951008645533,3.4582132564841497,25.54347826086957,29.347826086956523,18.47826086956521,6.521739130434782,8.695652173913043,7.065217391304348,4.3478260869565215,24.539877300613494,23.926380368098158,22.699386503067483,14.723926380368097,9.8159509202454,1.8404907975460123,2.4539877300613497
323,324,0.031981279251170044,0.0436817472698908,0.6981279251170046,0.0124804992199688,0.187207488299532,PRESIDENTE DERQUI,ESCUELA EP N°15/ES N°14,48.0,52.0,21.32564841498559,23.34293948126801,19.020172910662826,15.273775216138327,12.103746397694525,4.899135446685879,4.034582132564841,21.66666666666667,23.33333333333333,17.777777777777782,16.11111111111111,12.222222222222221,4.4444444444444455,4.4444444444444455,20.95808383233533,23.353293413173645,20.35928143712575,14.371257485029941,11.976047904191615,5.389221556886229,3.5928143712574854
324,325,0.042010502625656414,0.03675918979744936,0.7104276069017254,0.01800450112528132,0.18154538634658665,PRESIDENTE DERQUI,ESCUELA EP N°15/ES N°14,55.14285714285714,44.85714285714285,27.40524781341108,25.94752186588921,17.49271137026239,9.912536443148689,10.787172011661806,6.41399416909621,2.0408163265306123,30.51948051948052,27.27272727272727,17.532467532467532,7.792207792207793,11.03896103896104,5.844155844155844,0.0,24.86772486772487,24.86772486772487,17.460317460317462,11.640211640211643,10.582010582010582,6.878306878306877,3.7037037037037033
325,326,0.06030534351145038,0.020610687022900764,0.6938931297709924,0.01984732824427481,0.1748091603053435,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,49.42857142857143,50.57142857142857,25.94752186588921,23.615160349854232,20.99125364431487,10.787172011661806,10.20408163265306,5.539358600583091,2.915451895043732,23.69942196531792,24.855491329479772,19.653179190751445,11.560693641618498,9.248554913294797,8.092485549132949,2.8901734104046244,28.235294117647058,22.35294117647059,22.35294117647059,10.0,11.176470588235297,2.9411764705882346,2.9411764705882346
326,327,0.037707390648567124,0.03092006033182504,0.7654600301659125,0.015082956259426848,0.12669683257918551,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,47.42857142857143,52.57142857142857,28.034682080924853,24.277456647398843,20.231213872832374,16.184971098265898,6.069364161849711,3.757225433526012,1.4450867052023122,27.86885245901639,22.404371584699454,23.497267759562842,14.754098360655734,6.557377049180328,3.278688524590164,1.639344262295082,28.22085889570552,26.380368098159515,16.56441717791411,17.791411042944784,5.521472392638037,4.294478527607362,1.2269938650306749
327,328,0.0351270553064275,0.028400597907324365,0.70254110612855,0.019431988041853514,0.19880418535127053,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,51.714285714285715,48.28571428571429,23.919308357348704,24.20749279538905,18.443804034582133,17.29106628242075,6.340057636887607,6.628242074927955,3.1700288184438037,23.07692307692308,22.485207100591715,20.710059171597635,17.159763313609467,7.6923076923076925,6.508875739644972,2.366863905325444,24.719101123595504,25.842696629213485,16.292134831460675,17.415730337078653,5.056179775280898,6.741573033707866,3.9325842696629216
328,329,0.07734374999999999,0.07109375,0.61328125,0.013281250000000001,0.2125,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,54.0,46.0,26.436781609195403,25.86206896551724,20.114942528735632,11.494252873563216,7.183908045977012,6.609195402298851,2.2988505747126435,19.87577639751553,29.813664596273288,23.60248447204969,9.937888198757765,7.453416149068322,7.453416149068322,1.8633540372670807,32.085561497326196,22.459893048128343,17.11229946524064,12.834224598930485,6.951871657754011,5.882352941176469,2.6737967914438503
329,330,0.0480225988700565,0.03672316384180791,0.6348870056497175,0.0402542372881356,0.22951977401129942,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,46.85714285714286,53.14285714285714,22.832369942196532,28.323699421965323,17.630057803468212,13.005780346820808,11.560693641618498,4.0462427745664735,2.601156069364162,22.950819672131143,31.147540983606557,15.846994535519125,11.475409836065571,9.836065573770492,5.464480874316941,3.278688524590164,22.699386503067483,25.153374233128833,19.6319018404908,14.723926380368097,13.496932515337427,2.4539877300613497,1.8404907975460123
330,331,0.05731080088170463,0.03379867744305658,0.7531227038941954,0.014695077149155033,0.1322556943423953,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,45.714285714285715,54.28571428571429,24.64183381088825,25.50143266475645,21.48997134670487,10.888252148997138,10.31518624641834,5.444126074498569,1.7191977077363898,26.984126984126984,29.629629629629626,17.460317460317462,11.640211640211643,8.994708994708995,3.7037037037037033,1.5873015873015872,21.875,20.625,26.25,10.0,11.875,7.5,1.875
331,332,0.07055435565154787,0.023038156947444207,0.6803455723542116,0.013678905687544995,0.19366450683945285,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,61.14285714285714,38.857142857142854,23.768115942028984,24.63768115942029,22.318840579710145,12.173913043478262,8.405797101449275,7.5362318840579725,1.1594202898550725,29.629629629629626,23.703703703703702,19.259259259259263,12.592592592592592,5.185185185185184,8.148148148148149,1.4814814814814816,20.0,25.23809523809524,24.285714285714285,11.904761904761903,10.476190476190476,7.142857142857142,0.9523809523809524
332,333,0.02840495265841224,0.029861616897305175,0.7807720320466132,0.01747997086671522,0.13328477785870357,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,46.85714285714286,53.14285714285714,23.18840579710145,22.608695652173914,20.0,16.81159420289855,7.5362318840579725,4.63768115942029,5.217391304347826,24.72527472527473,20.32967032967033,19.78021978021978,16.483516483516482,7.142857142857142,5.494505494505495,6.043956043956044,21.47239263803681,25.153374233128833,20.24539877300613,17.177914110429448,7.975460122699388,3.6809815950920246,4.294478527607362
333,334,0.028731604765241767,0.04484933426769447,0.751927119831815,0.023826208829712685,0.13524877365101612,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,52.85714285714286,47.14285714285714,27.777777777777782,21.052631578947366,21.052631578947366,13.157894736842106,9.064327485380117,6.140350877192982,1.7543859649122806,26.08695652173913,22.981366459627328,18.633540372670808,13.664596273291925,7.453416149068322,8.074534161490684,3.1055900621118013,29.2817679558011,19.33701657458564,23.204419889502763,12.70718232044199,10.497237569060774,4.419889502762429,0.5524861878453038
334,335,0.05003790750568613,0.020470053070507963,0.6853677028051555,0.013646702047005308,0.2047005307050796,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,49.14285714285714,50.85714285714285,26.45348837209303,23.546511627906977,20.63953488372093,13.372093023255813,8.430232558139535,3.4883720930232562,4.069767441860465,26.436781609195403,22.988505747126432,21.83908045977012,12.643678160919542,9.770114942528737,2.2988505747126435,4.022988505747127,26.470588235294123,24.117647058823533,19.411764705882355,14.117647058823529,7.0588235294117645,4.705882352941177,4.117647058823529
335,336,0.05343511450381679,0.035114503816793895,0.6908396946564886,0.012213740458015267,0.18778625954198475,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,49.14285714285714,50.85714285714285,22.807017543859647,23.684210526315788,23.09941520467836,15.204678362573096,7.0175438596491215,5.5555555555555545,2.631578947368421,25.86206896551724,20.114942528735632,23.5632183908046,16.091954022988507,5.747126436781608,5.172413793103448,3.4482758620689653,19.642857142857142,27.380952380952387,22.619047619047624,14.285714285714285,8.333333333333332,5.952380952380952,1.7857142857142856
336,337,0.024052478134110787,0.013848396501457727,0.7427113702623906,0.03571428571428571,0.1749271137026239,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,51.714285714285715,48.28571428571429,24.63768115942029,24.057971014492754,21.73913043478261,10.72463768115942,10.434782608695652,5.797101449275362,2.608695652173913,23.214285714285715,25.595238095238088,21.428571428571427,10.714285714285714,10.119047619047619,4.761904761904762,4.166666666666666,25.98870056497175,22.598870056497177,22.033898305084747,10.734463276836157,10.734463276836157,6.779661016949151,1.1299435028248588
337,338,0.060397553516819566,0.05581039755351682,0.6146788990825688,0.023700305810397553,0.2270642201834862,PRESIDENTE DERQUI,ESCUELA EP N°20/ES N°16,51.14285714285714,48.85714285714285,25.79710144927536,24.347826086956523,21.44927536231884,11.884057971014492,7.246376811594202,6.376811594202898,2.898550724637681,26.506024096385545,20.48192771084337,24.09638554216868,13.253012048192772,6.626506024096386,7.2289156626506035,1.8072289156626504,25.13966480446928,27.93296089385475,18.994413407821227,10.614525139664805,7.82122905027933,5.58659217877095,3.910614525139665
338,339,0.04296875,0.0359375,0.72109375,0.01640625,0.16171875000000002,PRESIDENTE DERQUI,ESCUELA EP N°31/ES N°31,54.0,46.0,24.63768115942029,23.47826086956522,20.0,10.72463768115942,10.144927536231883,8.115942028985506,2.898550724637681,24.52830188679245,22.0125786163522,22.641509433962263,12.578616352201259,8.176100628930818,8.176100628930818,1.8867924528301887,24.731182795698924,24.731182795698924,17.741935483870968,9.13978494623656,11.827956989247312,8.064516129032258,3.7634408602150535
339,340,0.06601650412603151,0.024006001500375095,0.6969242310577645,0.021005251312828207,0.18304576144036008,PRESIDENTE DERQUI,ESCUELA EP N°31/ES N°31,53.14285714285714,46.85714285714286,28.612716763005782,16.76300578034682,23.69942196531792,12.716763005780347,7.514450867052022,6.069364161849711,4.624277456647398,27.32919254658385,13.043478260869565,24.22360248447205,12.422360248447205,8.695652173913043,7.453416149068322,6.832298136645963,29.72972972972973,20.0,23.24324324324325,12.972972972972975,6.486486486486488,4.864864864864865,2.702702702702702
340,341,0.052995391705069124,0.01920122887864823,0.6966205837173579,0.027649769585253454,0.19278033794162827,PRESIDENTE DERQUI,ESCUELA EP N°31/ES N°31,55.14285714285714,44.85714285714285,26.956521739130434,23.768115942028984,22.608695652173914,10.144927536231883,8.405797101449275,4.63768115942029,3.4782608695652173,25.97402597402597,24.025974025974026,24.025974025974026,9.740259740259743,8.441558441558442,3.8961038961038965,3.8961038961038965,27.748691099476442,23.560209424083773,21.46596858638744,10.471204188481675,8.37696335078534,5.235602094240837,3.1413612565445024
341,342,0.019809244314013204,0.04695524578136464,0.6918561995597946,0.013206162876008804,0.21276595744680848,PRESIDENTE DERQUI,ESCUELA EP N°31/ES N°31,52.0,48.0,27.777777777777782,23.391812865497073,16.374269005847953,16.08187134502924,10.23391812865497,3.2163742690058483,2.9239766081871337,27.32919254658385,24.22360248447205,17.391304347826086,11.801242236024844,11.801242236024844,3.1055900621118013,4.3478260869565215,28.176795580110497,22.651933701657462,15.469613259668508,19.889502762430944,8.839779005524859,3.3149171270718236,1.6574585635359116
342,343,0.02947519769949676,0.01653486700215672,0.7785765636232926,0.008626887131560028,0.15240833932422718,PRESIDENTE DERQUI,ESCUELA EP N°31/ES N°31,54.57142857142857,45.42857142857143,27.298850574712645,23.5632183908046,20.114942528735632,13.218390804597702,10.344827586206897,3.7356321839080464,1.7241379310344829,23.417721518987346,23.417721518987346,20.88607594936709,13.291139240506327,12.025316455696206,5.063291139240507,1.89873417721519,30.52631578947368,23.684210526315788,19.473684210526315,13.157894736842106,8.947368421052632,2.631578947368421,1.5789473684210529
343,344,0.06651884700665188,0.026607538802660754,0.6341463414634146,0.015521064301552104,0.24094604582409462,PRESIDENTE DERQUI,ESCUELA EP N°31/ES N°31,51.42857142857142,48.57142857142857,26.589595375722546,18.786127167630056,23.410404624277447,15.606936416184974,8.38150289017341,5.491329479768787,1.7341040462427744,30.952380952380953,19.642857142857142,22.619047619047624,14.88095238095238,6.547619047619048,2.976190476190476,2.380952380952381,22.471910112359552,17.97752808988764,24.15730337078652,16.292134831460675,10.112359550561797,7.865168539325843,1.1235955056179776
344,345,0.04984894259818731,0.037009063444108765,0.6714501510574018,0.02719033232628399,0.18957703927492447,PRESIDENTE DERQUI,ESCUELA EP N°31/ES N°31,48.85714285714285,51.14285714285714,23.98843930635838,28.034682080924853,20.520231213872837,12.716763005780347,7.225433526011561,4.335260115606936,3.1791907514450863,24.431818181818183,28.40909090909091,19.88636363636364,12.5,6.8181818181818175,4.545454545454546,3.4090909090909087,23.529411764705877,27.64705882352941,21.176470588235293,12.941176470588234,7.647058823529411,4.117647058823529,2.9411764705882346
345,346,0.039909638554216864,0.03313253012048193,0.6664156626506024,0.02033132530120482,0.23042168674698796,PRESIDENTE DERQUI,ESCUELA EP N°31/ES N°31,50.57142857142857,49.42857142857143,29.912023460410555,21.70087976539589,18.475073313782996,14.66275659824047,8.797653958944284,4.10557184750733,2.3460410557184748,26.506024096385545,25.30120481927711,18.072289156626507,14.457831325301207,9.036144578313252,4.216867469879518,2.409638554216868,33.14285714285714,18.285714285714285,18.857142857142858,14.857142857142858,8.571428571428571,4.0,2.2857142857142856
346,347,0.04969879518072289,0.02108433734939759,0.661144578313253,0.051957831325301206,0.1957831325301205,PRESIDENTE DERQUI,ESCUELA EP N°31/ES N°31,51.714285714285715,48.28571428571429,21.15942028985507,29.85507246376812,20.57971014492753,11.884057971014492,9.855072463768117,4.63768115942029,2.0289855072463765,18.452380952380953,26.785714285714285,21.428571428571427,13.095238095238097,11.309523809523812,6.547619047619048,2.380952380952381,23.728813559322035,32.7683615819209,19.774011299435028,10.734463276836157,8.47457627118644,2.824858757062147,1.6949152542372878
