,mesa,1PAIS,CAMBIEMOS BUENOS AIRES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,SUMEMOS PILAR,UNIDAD CIUDADANA,1PAIS cant,CAMBIEMOS BUENOS AIRES cant,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES cant,FRENTE JUSTICIALISTA cant,SUMEMOS PILAR cant,UNIDAD CIUDADANA cant,localidad,school,18-25,25-35,35-45,45-55,55-65,65-75,>75
491,498,0.06299212598425197,0.38188976377952755,0.031496062992125984,0.031496062992125984,0.015748031496062992,0.4763779527559055,16,97,8,8,4,121,Del Viso,ESCUELA EP N°47/ES N°37,23.30383480825959,25.66371681415929,17.994100294985248,12.389380530973453,12.09439528023599,4.424778761061948,4.1297935103244825
492,499,0.12941176470588237,0.41568627450980394,0.027450980392156862,0.011764705882352941,0.011764705882352941,0.403921568627451,33,106,7,3,3,103,Del Viso,ESCUELA EP N°47/ES N°37,21.13095238095238,27.380952380952387,19.642857142857142,13.095238095238097,11.01190476190476,5.952380952380952,1.7857142857142856
493,500,0.08955223880597014,0.3917910447761194,0.048507462686567165,0.04477611940298507,0.011194029850746268,0.4141791044776119,24,105,13,12,3,111,Del Viso,ESCUELA EP N°47/ES N°37,23.88059701492537,21.19402985074627,20.59701492537313,16.119402985074625,8.059701492537313,6.865671641791044,3.2835820895522385
494,501,0.1115702479338843,0.3760330578512397,0.049586776859504134,0.028925619834710745,0.02066115702479339,0.4132231404958678,27,91,12,7,5,100,Del Viso,ESCUELA EP N°47/ES N°37,19.161676646706592,22.455089820359284,20.65868263473054,16.167664670658677,11.676646706586823,8.083832335329339,1.7964071856287425
495,502,0.09701492537313433,0.5186567164179104,0.05223880597014925,0.048507462686567165,0.026119402985074626,0.2574626865671642,26,139,14,13,7,69,Del Viso,ESCUELA EP N°47/ES N°37,19.825072886297377,21.282798833819246,18.075801749271136,18.658892128279888,9.912536443148689,8.454810495626823,3.7900874635568513
496,503,0.0694980694980695,0.41312741312741313,0.03861003861003861,0.05019305019305019,0.02702702702702703,0.4015444015444015,18,107,10,13,7,104,Del Viso,ESCUELA EP N°47/ES N°37,26.04790419161677,24.850299401197606,20.35928143712575,11.976047904191615,8.383233532934131,5.688622754491018,2.6946107784431144
497,504,0.12411347517730496,0.3404255319148936,0.05319148936170213,0.028368794326241134,0.031914893617021274,0.4219858156028369,35,96,15,8,9,119,Del Viso,ESCUELA ES N°4/ET N°3,23.96449704142012,24.2603550295858,19.230769230769234,11.538461538461537,9.763313609467458,8.875739644970414,2.366863905325444
498,505,0.08727272727272728,0.41818181818181815,0.06181818181818182,0.08,0.01818181818181818,0.33454545454545453,24,115,17,22,5,92,Del Viso,ESCUELA ES N°4/ET N°3,16.417910447761194,22.98507462686567,21.79104477611941,16.417910447761194,12.238805970149254,6.865671641791044,3.2835820895522385
499,506,0.08914728682170543,0.49224806201550386,0.01937984496124031,0.023255813953488372,0.003875968992248062,0.37209302325581395,23,127,5,6,1,96,Del Viso,ESCUELA ES N°4/ET N°3,24.26900584795321,21.052631578947366,20.76023391812865,12.573099415204675,10.23391812865497,5.847953216374267,5.263157894736842
500,507,0.11026615969581749,0.35361216730038025,0.034220532319391636,0.04182509505703422,0.04182509505703422,0.41825095057034223,29,93,9,11,11,110,Del Viso,ESCUELA ES N°4/ET N°3,21.114369501466275,21.994134897360702,21.114369501466275,19.06158357771261,9.677419354838712,5.571847507331379,1.4662756598240467
501,508,0.07954545454545454,0.3977272727272727,0.045454545454545456,0.041666666666666664,0.01893939393939394,0.4166666666666667,21,105,12,11,5,110,Del Viso,ESCUELA ES N°4/ET N°3,26.099706744868037,25.806451612903228,14.956011730205278,13.19648093841642,10.557184750733137,5.571847507331379,3.812316715542522
502,509,0.10852713178294573,0.3488372093023256,0.046511627906976744,0.04263565891472868,0.046511627906976744,0.4069767441860465,28,90,12,11,12,105,Del Viso,ESCUELA ES N°4/ET N°3,23.72372372372373,22.222222222222218,24.024024024024023,13.213213213213212,8.108108108108109,7.207207207207206,1.5015015015015014
503,510,0.11363636363636363,0.3939393939393939,0.07575757575757576,0.03409090909090909,0.03409090909090909,0.3484848484848485,30,104,20,9,9,92,Del Viso,ESCUELA ES N°4/ET N°3,19.584569732937684,23.738872403560833,19.881305637982198,14.540059347181009,12.462908011869436,7.4183976261127595,2.373887240356084
504,511,0.11244979919678715,0.46184738955823296,0.04417670682730924,0.028112449799196786,0.020080321285140562,0.3333333333333333,28,115,11,7,5,83,Del Viso,ESCUELA ES N°4/ET N°3,25.595238095238088,22.02380952380952,19.345238095238095,13.690476190476193,9.821428571428571,5.059523809523808,4.464285714285714
505,512,0.09811320754716982,0.37358490566037733,0.03773584905660377,0.052830188679245285,0.0037735849056603774,0.4339622641509434,26,99,10,14,1,115,Del Viso,ESCUELA ES N°4/ET N°3,23.96449704142012,26.035502958579887,18.639053254437872,13.6094674556213,7.988165680473371,6.508875739644972,3.2544378698224854
506,513,0.08365019011406843,0.42585551330798477,0.034220532319391636,0.04182509505703422,0.0076045627376425855,0.4068441064638783,22,112,9,11,2,107,Del Viso,ESCUELA ES N°4/ET N°3,22.25519287833828,24.62908011869436,16.913946587537094,14.540059347181009,11.572700296735905,6.231454005934718,3.8575667655786345
507,514,0.13523131672597866,0.45907473309608543,0.0498220640569395,0.028469750889679714,0.02491103202846975,0.302491103202847,38,129,14,8,7,85,Del Viso,ESCUELA EP N°44/ES N°15,23.460410557184748,21.994134897360702,23.75366568914956,11.436950146627565,9.970674486803519,7.331378299120235,2.0527859237536656
508,515,0.09811320754716982,0.39622641509433965,0.05660377358490566,0.026415094339622643,0.0037735849056603774,0.4188679245283019,26,105,15,7,1,111,Del Viso,ESCUELA EP N°44/ES N°15,22.891566265060238,23.192771084337355,19.27710843373494,13.855421686746988,11.144578313253012,7.53012048192771,2.108433734939759
509,516,0.10384615384615385,0.41923076923076924,0.026923076923076925,0.05384615384615385,0.015384615384615385,0.38076923076923075,27,109,7,14,4,99,Del Viso,ESCUELA EP N°44/ES N°15,24.411764705882355,19.11764705882353,21.764705882352942,15.588235294117649,10.882352941176471,5.5882352941176485,2.647058823529412
510,517,0.11836734693877551,0.4,0.036734693877551024,0.044897959183673466,0.012244897959183673,0.3877551020408163,29,98,9,11,3,95,Del Viso,ESCUELA EP N°44/ES N°15,27.85923753665689,20.234604105571847,19.941348973607038,14.66275659824047,8.504398826979473,6.744868035190616,2.0527859237536656
511,518,0.08270676691729323,0.32706766917293234,0.07518796992481203,0.041353383458646614,0.03759398496240601,0.43609022556390975,22,87,20,11,10,116,Del Viso,ESCUELA EP N°44/ES N°15,22.965116279069772,22.67441860465116,18.6046511627907,15.116279069767439,10.755813953488374,6.686046511627906,3.1976744186046515
512,519,0.06177606177606178,0.49034749034749037,0.0694980694980695,0.05405405405405406,0.0,0.32432432432432434,16,127,18,14,0,84,Del Viso,ESCUELA EP N°44/ES N°15,25.443786982248522,15.384615384615385,21.597633136094675,16.86390532544379,10.059171597633137,7.988165680473371,2.6627218934911245
513,520,0.0992063492063492,0.5436507936507936,0.03571428571428571,0.08333333333333333,0.027777777777777776,0.21031746031746032,25,137,9,21,7,53,Del Viso,ESCUELA EP N°44/ES N°15,24.18879056047198,19.76401179941003,21.53392330383481,17.994100294985248,9.144542772861355,4.1297935103244825,3.2448377581120944
514,521,0.15384615384615385,0.36153846153846153,0.038461538461538464,0.023076923076923078,0.011538461538461539,0.4115384615384615,40,94,10,6,3,107,Del Viso,ESCUELA EP N°44/ES N°15,22.38372093023256,19.476744186046513,18.6046511627907,14.534883720930235,13.953488372093025,7.267441860465118,3.7790697674418596
515,522,0.11462450592885376,0.4624505928853755,0.043478260869565216,0.043478260869565216,0.02766798418972332,0.308300395256917,29,117,11,11,7,78,Del Viso,ESCUELA EP N°44/ES N°15,20.8955223880597,23.88059701492537,20.8955223880597,17.611940298507463,9.850746268656716,4.477611940298506,2.388059701492537
516,523,0.11363636363636363,0.4318181818181818,0.03787878787878788,0.03409090909090909,0.011363636363636364,0.3712121212121212,30,114,10,9,3,98,Del Viso,ESCUELA EP N°44/ES N°15,17.732558139534884,25.87209302325581,19.186046511627904,17.732558139534884,11.046511627906975,6.104651162790698,2.3255813953488373
517,524,0.12773722627737227,0.35766423357664234,0.058394160583941604,0.05474452554744526,0.0036496350364963502,0.3978102189781022,35,98,16,15,1,109,Del Viso,ESCUELA EP N°46/ES N°29,22.848664688427302,26.40949554896143,21.06824925816024,12.462908011869436,9.792284866468842,5.341246290801187,2.0771513353115725
518,525,0.12062256809338522,0.39299610894941633,0.054474708171206226,0.04669260700389105,0.01556420233463035,0.36964980544747084,31,101,14,12,4,95,Del Viso,ESCUELA EP N°46/ES N°29,21.238938053097343,21.53392330383481,20.35398230088496,15.929203539823007,10.914454277286136,6.784660766961652,3.2448377581120944
519,526,0.07142857142857142,0.35714285714285715,0.03007518796992481,0.041353383458646614,0.02631578947368421,0.47368421052631576,19,95,8,11,7,126,Del Viso,ESCUELA EP N°46/ES N°29,25.364431486880463,21.865889212827987,22.157434402332363,16.034985422740526,10.20408163265306,3.206997084548105,1.1661807580174928
520,527,0.0784313725490196,0.4588235294117647,0.050980392156862744,0.054901960784313725,0.0196078431372549,0.33725490196078434,20,117,13,14,5,86,Del Viso,ESCUELA EP N°46/ES N°29,26.470588235294123,24.411764705882355,17.941176470588232,13.235294117647062,11.764705882352938,4.705882352941177,1.4705882352941175
521,528,0.11328125,0.45703125,0.05078125,0.0234375,0.01171875,0.34375,29,117,13,6,3,88,Del Viso,ESCUELA EP N°46/ES N°29,23.893805309734518,22.713864306784657,14.454277286135696,14.454277286135696,13.274336283185846,7.9646017699115035,3.2448377581120944
522,529,0.10606060606060606,0.4962121212121212,0.08712121212121213,0.022727272727272728,0.015151515151515152,0.2727272727272727,28,131,23,6,4,72,Del Viso,ESCUELA EP N°46/ES N°29,26.900584795321635,22.222222222222218,16.374269005847953,13.742690058479534,12.280701754385964,5.263157894736842,3.2163742690058483
523,530,0.12878787878787878,0.3522727272727273,0.04924242424242424,0.041666666666666664,0.030303030303030304,0.3977272727272727,34,93,13,11,8,105,Del Viso,ESCUELA EP N°46/ES N°29,25.147928994082843,23.96449704142012,19.822485207100588,15.088757396449704,7.396449704142013,5.9171597633136095,2.6627218934911245
524,531,0.10317460317460317,0.3531746031746032,0.03571428571428571,0.031746031746031744,0.031746031746031744,0.4444444444444444,26,89,9,8,8,112,Del Viso,ESCUELA EP N°46/ES N°29,28.27380952380952,22.619047619047624,16.964285714285715,15.476190476190474,10.714285714285714,3.571428571428571,2.380952380952381
525,532,0.10820895522388059,0.4925373134328358,0.03731343283582089,0.041044776119402986,0.0037313432835820895,0.31716417910447764,29,132,10,11,1,85,Del Viso,ESCUELA EP N°46/ES N°29,28.95522388059701,19.1044776119403,15.82089552238806,15.223880597014926,10.149253731343284,6.865671641791044,3.8805970149253732
526,533,0.08778625954198473,0.44274809160305345,0.05725190839694656,0.03816793893129771,0.030534351145038167,0.3435114503816794,23,116,15,10,8,90,Del Viso,ESCUELA EP N°46/ES N°29,26.900584795321635,24.26900584795321,20.46783625730994,11.403508771929824,9.064327485380117,4.385964912280701,3.5087719298245608
527,534,0.10121457489878542,0.5182186234817814,0.03643724696356275,0.03643724696356275,0.016194331983805668,0.291497975708502,25,128,9,9,4,72,Del Viso,ESCUELA EP N°21,25.368731563421825,25.958702064896755,15.33923303834808,14.749262536873154,9.734513274336283,6.1946902654867255,2.6548672566371683
528,535,0.06037735849056604,0.5471698113207547,0.052830188679245285,0.033962264150943396,0.007547169811320755,0.2981132075471698,16,145,14,9,2,79,Del Viso,ESCUELA EP N°21,21.407624633431087,24.046920821114373,17.888563049853374,17.302052785923756,11.436950146627565,6.744868035190616,1.1730205278592376
529,536,0.10144927536231885,0.42391304347826086,0.036231884057971016,0.021739130434782608,0.007246376811594203,0.40942028985507245,28,117,10,6,2,113,Del Viso,ESCUELA EP N°21,23.00884955752212,24.778761061946906,24.48377581120944,13.274336283185846,9.43952802359882,4.1297935103244825,0.8849557522123894
530,537,0.09782608695652174,0.4528985507246377,0.03985507246376811,0.025362318840579712,0.0,0.38405797101449274,27,125,11,7,0,106,Del Viso,ESCUELA EP N°21,24.62908011869436,18.39762611275964,19.584569732937684,17.210682492581604,9.495548961424332,6.231454005934718,4.451038575667656
531,538,0.1079136690647482,0.38489208633093525,0.04316546762589928,0.050359712230215826,0.017985611510791366,0.39568345323741005,30,107,12,14,5,110,Del Viso,ESCUELA EP N°21,28.235294117647058,23.235294117647058,21.176470588235293,8.823529411764708,11.764705882352938,4.705882352941177,2.0588235294117645
532,539,0.09225092250922509,0.5055350553505535,0.055350553505535055,0.025830258302583026,0.01845018450184502,0.3025830258302583,25,137,15,7,5,82,Del Viso,ESCUELA EP N°21,24.852071005917157,17.75147928994083,24.852071005917157,17.159763313609467,8.284023668639055,4.437869822485207,2.6627218934911245
533,540,0.07954545454545454,0.5606060606060606,0.06439393939393939,0.03409090909090909,0.026515151515151516,0.23484848484848486,21,148,17,9,7,62,Del Viso,COLEGIO M.CERVANTES SAAVEDRA,23.255813953488367,20.348837209302324,19.476744186046513,19.767441860465123,9.883720930232558,4.3604651162790695,2.9069767441860463
534,541,0.10830324909747292,0.4404332129963899,0.07942238267148015,0.02527075812274368,0.036101083032490974,0.3104693140794224,30,122,22,7,10,86,Del Viso,COLEGIO M.CERVANTES SAAVEDRA,23.893805309734518,20.943952802359885,21.238938053097343,17.404129793510325,8.259587020648969,6.1946902654867255,2.0648967551622417
535,542,0.11787072243346007,0.46387832699619774,0.026615969581749048,0.04182509505703422,0.022813688212927757,0.3269961977186312,31,122,7,11,6,86,Del Viso,COLEGIO M.CERVANTES SAAVEDRA,25.149700598802394,15.868263473053892,20.35928143712575,17.66467065868264,9.281437125748502,8.083832335329339,3.5928143712574854
536,543,0.07664233576642336,0.38686131386861317,0.040145985401459854,0.07664233576642336,0.0036496350364963502,0.41605839416058393,21,106,11,21,1,114,Del Viso,COLEGIO M.CERVANTES SAAVEDRA,19.047619047619047,29.761904761904763,16.964285714285715,16.071428571428573,9.821428571428571,5.952380952380952,2.380952380952381
537,544,0.10112359550561797,0.40074906367041196,0.0599250936329588,0.052434456928838954,0.003745318352059925,0.38202247191011235,27,107,16,14,1,102,Del Viso,COLEGIO M.CERVANTES SAAVEDRA,29.032258064516128,16.715542521994134,20.527859237536656,13.19648093841642,11.143695014662757,7.624633431085044,1.7595307917888563
538,545,0.1518987341772152,0.3628691983122363,0.05485232067510549,0.05485232067510549,0.016877637130801686,0.35864978902953587,36,86,13,13,4,85,Del Viso,COLEGIO M.CERVANTES SAAVEDRA,27.002967359050444,22.551928783382788,18.991097922848667,13.649851632047474,10.979228486646884,4.747774480712167,2.0771513353115725
539,546,0.1348314606741573,0.4344569288389513,0.018726591760299626,0.0449438202247191,0.011235955056179775,0.35580524344569286,36,116,5,12,3,95,Del Viso,COLEGIO M.CERVANTES SAAVEDRA,26.11275964391692,22.551928783382788,17.507418397626108,14.243323442136498,12.166172106824925,5.341246290801187,2.0771513353115725
540,547,0.08823529411764706,0.45955882352941174,0.04779411764705882,0.03676470588235294,0.029411764705882353,0.3382352941176471,24,125,13,10,8,92,Del Viso,COLEGIO FUNDACION CRISTIANA,21.929824561403507,23.391812865497073,21.929824561403507,16.08187134502924,9.35672514619883,5.847953216374267,1.4619883040935668
541,548,0.06870229007633588,0.5763358778625954,0.05343511450381679,0.04198473282442748,0.022900763358778626,0.2366412213740458,18,151,14,11,6,62,Del Viso,COLEGIO FUNDACION CRISTIANA,23.14540059347181,21.364985163204746,22.551928783382788,12.759643916913946,11.275964391691394,5.637982195845697,3.2640949554896146
542,549,0.07954545454545454,0.5075757575757576,0.01893939393939394,0.01893939393939394,0.015151515151515152,0.35984848484848486,21,134,5,5,4,95,Del Viso,COLEGIO FUNDACION CRISTIANA,25.958702064896755,23.30383480825959,18.87905604719764,15.634218289085547,7.079646017699115,6.784660766961652,2.359882005899705
543,550,0.09448818897637795,0.43700787401574803,0.015748031496062992,0.05511811023622047,0.015748031496062992,0.38188976377952755,24,111,4,14,4,97,Del Viso,COLEGIO FUNDACION CRISTIANA,23.529411764705877,20.88235294117647,18.823529411764707,19.705882352941178,10.882352941176471,5.5882352941176485,0.5882352941176471
544,551,0.140625,0.3984375,0.07421875,0.0546875,0.01171875,0.3203125,36,102,19,14,3,82,Del Viso,COLEGIO FUNDACION CRISTIANA,24.411764705882355,23.823529411764703,17.647058823529417,15.0,10.588235294117649,4.705882352941177,3.8235294117647056
545,552,0.12589928057553956,0.4064748201438849,0.017985611510791366,0.03597122302158273,0.03237410071942446,0.381294964028777,35,113,5,10,9,106,Del Viso,ESCUELA ARGENTINA DEL FUTURO,20.648967551622423,20.943952802359885,22.713864306784657,16.814159292035402,10.029498525073748,5.014749262536873,3.834808259587021
546,553,0.09811320754716982,0.39245283018867927,0.052830188679245285,0.045283018867924525,0.022641509433962263,0.3886792452830189,26,104,14,12,6,103,Del Viso,ESCUELA ARGENTINA DEL FUTURO,28.90855457227139,20.35398230088496,22.123893805309734,12.389380530973453,9.734513274336283,5.604719764011799,0.8849557522123894
547,554,0.12403100775193798,0.32170542635658916,0.03488372093023256,0.08914728682170543,0.023255813953488372,0.4069767441860465,32,83,9,23,6,105,Del Viso,ESCUELA ARGENTINA DEL FUTURO,26.39296187683284,23.460410557184748,15.835777126099709,13.19648093841642,10.850439882697945,6.744868035190616,3.5190615835777126
548,555,0.11355311355311355,0.608058608058608,0.007326007326007326,0.02197802197802198,0.014652014652014652,0.23443223443223443,31,166,2,6,4,64,Del Viso,ESCUELA ARGENTINA DEL FUTURO,23.235294117647058,18.823529411764707,20.294117647058822,20.0,10.0,3.8235294117647056,3.8235294117647056
549,556,0.11836734693877551,0.42857142857142855,0.053061224489795916,0.06938775510204082,0.04897959183673469,0.2816326530612245,29,105,13,17,12,69,Del Viso,ESCUELA ARGENTINA DEL FUTURO,30.588235294117645,21.176470588235293,16.470588235294116,14.117647058823529,10.294117647058822,5.0,2.3529411764705883
550,557,0.054474708171206226,0.5136186770428015,0.038910505836575876,0.03501945525291829,0.023346303501945526,0.3346303501945525,14,132,10,9,6,86,Del Viso,ESCUELA ARGENTINA DEL FUTURO,21.856287425149702,21.25748502994012,20.05988023952096,14.071856287425149,7.48502994011976,9.580838323353293,5.688622754491018
551,558,0.1067193675889328,0.48221343873517786,0.05533596837944664,0.019762845849802372,0.019762845849802372,0.31620553359683795,27,122,14,5,5,80,Del Viso,ESC.DE EDUC.SECUNDARIA N°30,21.764705882352942,20.588235294117645,20.294117647058822,16.176470588235293,11.764705882352938,6.4705882352941195,2.9411764705882346
552,559,0.10108303249097472,0.41155234657039713,0.036101083032490974,0.05054151624548736,0.02527075812274368,0.37545126353790614,28,114,10,14,7,104,Del Viso,ESC.DE EDUC.SECUNDARIA N°30,23.00884955752212,22.123893805309734,18.289085545722717,15.634218289085547,10.914454277286136,8.259587020648969,1.7699115044247788
553,560,0.1171875,0.27734375,0.0625,0.06640625,0.00390625,0.47265625,30,71,16,17,1,121,Del Viso,ESC.DE EDUC.SECUNDARIA N°30,25.66371681415929,27.43362831858407,17.10914454277286,12.979351032448378,8.849557522123892,5.899705014749262,2.0648967551622417
554,561,0.09774436090225563,0.41353383458646614,0.05639097744360902,0.045112781954887216,0.0037593984962406013,0.38345864661654133,26,110,15,12,1,102,Del Viso,ESC.DE EDUC.SECUNDARIA N°30,21.893491124260358,23.66863905325444,18.343195266272193,18.639053254437872,10.946745562130179,5.325443786982249,1.183431952662722
555,562,0.08208955223880597,0.44776119402985076,0.041044776119402986,0.04477611940298507,0.026119402985074626,0.3582089552238806,22,120,11,12,7,96,Del Viso,ESC.DE EDUC.SECUNDARIA N°30,18.313953488372096,19.476744186046513,19.186046511627904,20.05813953488372,10.174418604651162,7.848837209302325,4.941860465116279
556,563,0.10894941634241245,0.4163424124513619,0.0311284046692607,0.05058365758754864,0.0311284046692607,0.36186770428015563,28,107,8,13,8,93,Del Viso,ESC.DE EDUC.SECUNDARIA N°30,26.66666666666667,22.608695652173914,18.26086956521739,16.231884057971012,11.014492753623188,2.898550724637681,2.318840579710145
557,564,0.11904761904761904,0.3968253968253968,0.04365079365079365,0.03968253968253968,0.015873015873015872,0.38492063492063494,30,100,11,10,4,97,Del Viso,ESCUELA EP N°41/ES N°25,22.807017543859647,23.684210526315788,21.345029239766077,14.327485380116956,11.111111111111109,4.385964912280701,2.3391812865497075
558,565,0.10408921933085502,0.4312267657992565,0.02973977695167286,0.026022304832713755,0.01858736059479554,0.3903345724907063,28,116,8,7,5,105,Del Viso,ESCUELA EP N°41/ES N°25,26.923076923076927,24.556213017751478,21.005917159763317,13.017751479289943,8.875739644970414,3.8461538461538463,1.7751479289940828
559,566,0.07662835249042145,0.3448275862068966,0.04980842911877394,0.06896551724137931,0.03065134099616858,0.42911877394636017,20,90,13,18,8,112,Del Viso,ESCUELA EP N°41/ES N°25,27.13864306784661,24.778761061946906,18.584070796460182,11.209439528023598,11.50442477876106,3.834808259587021,2.949852507374631
560,567,0.0967741935483871,0.375,0.020161290322580645,0.06048387096774194,0.004032258064516129,0.4435483870967742,24,93,5,15,1,110,Del Viso,COLEGIO CAMPUS LINCOLN(EP/ES),25.147928994082843,24.852071005917157,16.56804733727811,16.56804733727811,9.467455621301776,4.142011834319527,3.2544378698224854
561,568,0.11934156378600823,0.3868312757201646,0.03292181069958848,0.06995884773662552,0.03292181069958848,0.35802469135802467,29,94,8,17,8,87,Del Viso,COLEGIO CAMPUS LINCOLN(EP/ES),23.59882005899705,21.53392330383481,19.76401179941003,17.10914454277286,10.029498525073748,5.3097345132743365,2.6548672566371683
562,569,0.10465116279069768,0.4263565891472868,0.01937984496124031,0.050387596899224806,0.027131782945736434,0.37209302325581395,27,110,5,13,7,96,Del Viso,COLEGIO CAMPUS LINCOLN(EP/ES),27.002967359050444,19.584569732937684,16.913946587537094,17.507418397626108,11.275964391691394,5.044510385756675,2.6706231454005933
563,570,0.08064516129032258,0.41935483870967744,0.028225806451612902,0.056451612903225805,0.004032258064516129,0.4112903225806452,20,104,7,14,1,102,Del Viso,COLEGIO CAMPUS LINCOLN(EP/ES),26.239067055393587,25.94752186588921,17.49271137026239,13.702623906705536,9.620991253644316,6.705539358600582,0.2915451895043732
564,571,0.10126582278481013,0.39662447257383965,0.029535864978902954,0.03375527426160337,0.03375527426160337,0.4050632911392405,24,94,7,8,8,96,Del Viso,COLEGIO CAMPUS LINCOLN(EP/ES),18.263473053892213,27.24550898203593,21.556886227544908,11.976047904191615,13.772455089820358,5.389221556886229,1.7964071856287425
565,572,0.13307984790874525,0.5779467680608364,0.015209125475285171,0.026615969581749048,0.015209125475285171,0.23193916349809887,35,152,4,7,4,61,Del Viso,COLEGIO DEL VISO (EP Y ES),23.214285714285715,20.833333333333336,20.238095238095237,16.964285714285715,9.226190476190476,6.547619047619048,2.976190476190476
566,573,0.1111111111111111,0.4559386973180077,0.038314176245210725,0.0421455938697318,0.019157088122605363,0.3333333333333333,29,119,10,11,5,87,Del Viso,COLEGIO DEL VISO (EP Y ES),21.114369501466275,18.181818181818183,20.234604105571847,19.06158357771261,10.850439882697945,5.865102639296187,4.6920821114369495
567,574,0.13011152416356878,0.4312267657992565,0.03717472118959108,0.03717472118959108,0.011152416356877323,0.35315985130111527,35,116,10,10,3,95,Del Viso,COLEGIO DEL VISO (EP Y ES),23.9067055393586,27.40524781341108,17.49271137026239,15.160349854227405,9.620991253644316,4.664723032069972,1.749271137026239
568,575,0.12408759124087591,0.4562043795620438,0.06204379562043796,0.029197080291970802,0.014598540145985401,0.31386861313868614,34,125,17,8,4,86,Del Viso,COLEGIO DEL VISO (EP Y ES),24.03560830860534,22.25519287833828,19.881305637982198,13.353115727002967,11.869436201780415,5.341246290801187,3.2640949554896146
569,576,0.10891089108910891,0.5148514851485149,0.10891089108910891,0.04950495049504951,0.019801980198019802,0.19801980198019803,11,52,11,5,2,20,Del Viso,COLEGIO DEL VISO (EP Y ES),19.685039370078737,20.47244094488189,21.25984251968504,14.173228346456693,13.385826771653544,5.511811023622046,5.511811023622046
570,577,0.12639405204460966,0.35315985130111527,0.03345724907063197,0.05204460966542751,0.026022304832713755,0.40892193308550184,34,95,9,14,7,110,Villa Rosa,ESCUELA EP N°14,28.445747800586513,17.302052785923756,21.994134897360702,12.316715542521994,11.436950146627565,4.6920821114369495,3.812316715542522
571,578,0.11272727272727273,0.4,0.05090909090909091,0.03272727272727273,0.02181818181818182,0.38181818181818183,31,110,14,9,6,105,Villa Rosa,ESCUELA EP N°14,21.865889212827987,27.40524781341108,19.533527696793,11.078717201166182,11.661807580174925,5.539358600583091,2.915451895043732
572,579,0.09157509157509157,0.37362637362637363,0.02564102564102564,0.040293040293040296,0.02197802197802198,0.4468864468864469,25,102,7,11,6,122,Villa Rosa,ESCUELA EP N°14,25.0,24.709302325581394,18.313953488372096,18.8953488372093,8.13953488372093,2.6162790697674416,2.3255813953488373
573,580,0.11524163568773234,0.4646840148698885,0.02973977695167286,0.055762081784386616,0.007434944237918215,0.3271375464684015,31,125,8,15,2,88,Villa Rosa,ESCUELA EP N°14,22.713864306784657,24.48377581120944,23.00884955752212,15.33923303834808,5.014749262536873,5.3097345132743365,4.1297935103244825
574,581,0.10780669144981413,0.4275092936802974,0.03717472118959108,0.022304832713754646,0.01486988847583643,0.3903345724907063,29,115,10,6,4,105,Villa Rosa,ESCUELA EP N°14,22.98507462686567,26.268656716417908,21.19402985074627,10.746268656716415,13.432835820895527,3.2835820895522385,2.0895522388059704
575,582,0.11320754716981132,0.4641509433962264,0.03018867924528302,0.03773584905660377,0.04150943396226415,0.3132075471698113,30,123,8,10,11,83,Villa Rosa,ESCUELA EP N°14,22.058823529411764,22.94117647058824,20.88235294117647,18.529411764705888,9.117647058823527,3.2352941176470598,3.2352941176470598
576,583,0.07220216606498195,0.4620938628158845,0.036101083032490974,0.04693140794223827,0.018050541516245487,0.36462093862815886,20,128,10,13,5,101,Villa Rosa,ESCUELA EP N°14,29.376854599406535,20.47477744807121,20.1780415430267,11.869436201780415,8.902077151335313,7.121661721068249,2.0771513353115725
577,584,0.11524163568773234,0.46096654275092935,0.022304832713754646,0.026022304832713755,0.022304832713754646,0.35315985130111527,31,124,6,7,6,95,Villa Rosa,ESCUELA EP N°14,31.818181818181817,17.87878787878788,17.272727272727273,17.272727272727273,8.181818181818182,5.151515151515151,2.4242424242424243
578,585,0.10810810810810811,0.43243243243243246,0.03474903474903475,0.03474903474903475,0.007722007722007722,0.38223938223938225,28,112,9,9,2,99,Villa Rosa,ESCUELA EP N°14,28.486646884273,21.06824925816024,21.364985163204746,13.353115727002967,7.715133531157269,5.9347181008902075,2.0771513353115725
579,586,0.1015625,0.421875,0.0390625,0.0390625,0.0390625,0.359375,26,108,10,10,10,92,Villa Rosa,ESCUELA EP N°14,24.340175953079182,23.75366568914956,16.715542521994134,19.354838709677423,8.504398826979473,3.2258064516129035,4.10557184750733
580,587,0.11026615969581749,0.5057034220532319,0.057034220532319393,0.03802281368821293,0.0,0.2889733840304182,29,133,15,10,0,76,Villa Rosa,ESCUELA EP N°14,29.64071856287425,21.856287425149702,17.964071856287426,14.97005988023952,7.48502994011976,4.790419161676646,3.293413173652695
581,588,0.08896797153024912,0.4234875444839858,0.060498220640569395,0.060498220640569395,0.021352313167259787,0.34519572953736655,25,119,17,17,6,97,Villa Rosa,ESCUELA EP N°14,23.423423423423422,22.222222222222218,21.02102102102102,15.615615615615615,8.708708708708707,6.906906906906906,2.1021021021021022
